Reactions,Single_gene,enzyme_mass,kcat_mean,kcat_std
CMPtex,b1377,0.011939382653780061,4.629352275191615,1.3943969602298745
CMPtex,b1377,0.011939382653780061,4.629352275191615,1.3943969602298745
DUMPtex,b1377,0.011939382653780061,6.261680518859713,3.4570597693043403
DUMPtex,b1377,0.011939382653780061,6.261680518859713,3.4570597693043403
XMPtex,b1377,0.011939382653780061,4.941628803183061,2.4825281045253673
XMPtex,b1377,0.011939382653780061,4.941628803183061,2.4825281045253673
3PEPTtex,b1377,0.011939382653780061,,
ANHGMtex,b1377,0.011939382653780061,2.5382996927827115,1.0500935002246634
ANHGMtex,b1377,0.011939382653780061,2.5382996927827115,1.0500935002246634
FALDtex,b1377,0.011939382653780061,10.424141689496984,3.8408008288355275
FALDtex,b1377,0.011939382653780061,10.424141689496984,3.8408008288355275
CYSDtex,b1377,0.011939382653780061,6.756831363734176,2.2871421540307044
CYSDtex,b1377,0.011939382653780061,6.756831363734176,2.2871421540307044
G3PItex,b1377,0.011939382653780061,8.453984071559448,3.2465947620305733
G3PItex,b1377,0.011939382653780061,8.453984071559448,3.2465947620305733
G3PGtex,b1377,0.011939382653780061,5.6151218189638445,2.5257713524651377
G3PGtex,b1377,0.011939382653780061,5.6151218189638445,2.5257713524651377
G3PEtex,b1377,0.011939382653780061,4.361139490259304,2.4729841366267924
G3PEtex,b1377,0.011939382653780061,4.361139490259304,2.4729841366267924
G3PCtex,b1377,0.011939382653780061,5.336886693416479,3.170694040243617
G3PCtex,b1377,0.011939382653780061,5.336886693416479,3.170694040243617
DAMPtex,b1377,0.011939382653780061,2.519748277802731,1.3518824284324686
DAMPtex,b1377,0.011939382653780061,2.519748277802731,1.3518824284324686
DCMPtex,b1377,0.011939382653780061,1.867386160123362,1.0067670732599563
DCMPtex,b1377,0.011939382653780061,1.867386160123362,1.0067670732599563
DGMPtex,b1377,0.011939382653780061,2.361976742009122,1.3855059403416454
DGMPtex,b1377,0.011939382653780061,2.361976742009122,1.3855059403416454
DTMPtex,b1377,0.011939382653780061,3.065080285740478,1.99481482484205
DTMPtex,b1377,0.011939382653780061,3.065080285740478,1.99481482484205
GMPtex,b1377,0.011939382653780061,2.998187222596198,0.9758565070690763
GMPtex,b1377,0.011939382653780061,2.998187222596198,0.9758565070690763
IMPtex,b1377,0.011939382653780061,9.376328213064596,5.118024255202828
IMPtex,b1377,0.011939382653780061,9.376328213064596,5.118024255202828
UMPtex,b1377,0.011939382653780061,6.662783865241588,3.0830297811969243
UMPtex,b1377,0.011939382653780061,6.662783865241588,3.0830297811969243
G1Ptex,b1377,0.011939382653780061,22.5584366847666,13.350521291783254
G1Ptex,b1377,0.011939382653780061,22.5584366847666,13.350521291783254
SKMtex,b1377,0.011939382653780061,43.12963214937715,11.675767649438445
SKMtex,b1377,0.011939382653780061,43.12963214937715,11.675767649438445
MNtex,b1377,0.011939382653780061,7.403748022499672,3.2925911651177757
MNtex,b1377,0.011939382653780061,7.403748022499672,3.2925911651177757
GAL1Ptex,b1377,0.011939382653780061,28.369603439033007,15.304507222066574
GAL1Ptex,b1377,0.011939382653780061,28.369603439033007,15.304507222066574
O2Stex,b1377,0.011939382653780061,4.159082108215068,2.467234488937264
O2Stex,b1377,0.011939382653780061,4.159082108215068,2.467234488937264
HOMtex,b1377,0.011939382653780061,9.521414518385871,4.221814266621295
HOMtex,b1377,0.011939382653780061,9.521414518385871,4.221814266621295
SO2tex,b1377,0.011939382653780061,8.150377341507406,3.899135497075676
SO2tex,b1377,0.011939382653780061,8.150377341507406,3.899135497075676
ACSERtex,b1377,0.011939382653780061,6.133809461219262,3.2502120144390796
ACSERtex,b1377,0.011939382653780061,6.133809461219262,3.2502120144390796
ALAALAtex,b1377,0.011939382653780061,11.294877707985773,5.9061562930627245
ALAALAtex,b1377,0.011939382653780061,11.294877707985773,5.9061562930627245
MALtex,b1377,0.011939382653780061,10.661147651448903,5.792305287796421
MALtex,b1377,0.011939382653780061,10.661147651448903,5.792305287796421
NO3tex,b1377,0.011939382653780061,13.473009142071907,8.136090479103059
NO3tex,b1377,0.011939382653780061,13.473009142071907,8.136090479103059
GSNtex,b1377,0.011939382653780061,3.8950585610642063,1.648209565245933
GSNtex,b1377,0.011939382653780061,3.8950585610642063,1.648209565245933
FORtex,b1377,0.011939382653780061,13.335874294205027,6.88896177318296
FORtex,b1377,0.011939382653780061,13.335874294205027,6.88896177318296
RIBtex,b1377,0.011939382653780061,10.228396449529537,4.073728597436228
RIBtex,b1377,0.011939382653780061,10.228396449529537,4.073728597436228
THMtex,b1377,0.011939382653780061,3.2393146777030255,2.1349571814120845
THMtex,b1377,0.011939382653780061,3.2393146777030255,2.1349571814120845
XYLUtex,b1377,0.011939382653780061,12.275868331216012,5.344078614502792
XYLUtex,b1377,0.011939382653780061,12.275868331216012,5.344078614502792
ALLtex,b1377,0.011939382653780061,12.251317955914834,5.032003218749537
ALLtex,b1377,0.011939382653780061,12.251317955914834,5.032003218749537
34dhpactex,b1377,0.011939382653780061,22.130721913057897,14.754986773453032
34dhpactex,b1377,0.011939382653780061,22.130721913057897,14.754986773453032
23DAPPAtex,b1377,0.011939382653780061,3.5659554629414023,1.2290831382747918
23DAPPAtex,b1377,0.011939382653780061,3.5659554629414023,1.2290831382747918
GLCtex_copy2,b1377,0.011939382653780061,15.813313682878592,10.287005148638238
GLCtex_copy2,b1377,0.011939382653780061,15.813313682878592,10.287005148638238
PPALtex,b1377,0.011939382653780061,12.109440210021045,3.832754817969748
PPALtex,b1377,0.011939382653780061,12.109440210021045,3.832754817969748
CA2tex,b1377,0.011939382653780061,8.35414543750841,2.986360457356353
CA2tex,b1377,0.011939382653780061,8.35414543750841,2.986360457356353
CUtex,b1377,0.011939382653780061,8.14664741843767,3.5292800153263078
CUtex,b1377,0.011939382653780061,8.14664741843767,3.5292800153263078
12PPDRtex,b1377,0.011939382653780061,7.43639646866805,3.7475623553405724
12PPDRtex,b1377,0.011939382653780061,7.43639646866805,3.7475623553405724
F6Ptex,b1377,0.011939382653780061,3.7518970940873126,2.593632773879296
F6Ptex,b1377,0.011939382653780061,3.7518970940873126,2.593632773879296
GAMAN6Ptex,b1377,0.011939382653780061,4.3247637753633175,1.8677953741585995
GAMAN6Ptex,b1377,0.011939382653780061,4.3247637753633175,1.8677953741585995
PROGLYtex,b1377,0.011939382653780061,8.569591817426195,3.8620493382287315
PROGLYtex,b1377,0.011939382653780061,8.569591817426195,3.8620493382287315
CGLYtex,b1377,0.011939382653780061,7.838650527603397,4.314296241622808
CGLYtex,b1377,0.011939382653780061,7.838650527603397,4.314296241622808
GTHOXtex,b1377,0.011939382653780061,32.10026214673219,17.909304936123544
GTHOXtex,b1377,0.011939382653780061,32.10026214673219,17.909304936123544
GTHRDtex,b1377,0.011939382653780061,35.87434693554938,23.527006754022793
GTHRDtex,b1377,0.011939382653780061,35.87434693554938,23.527006754022793
TUNGStex,b1377,0.011939382653780061,13.101014272369733,7.9040029898928905
TUNGStex,b1377,0.011939382653780061,13.101014272369733,7.9040029898928905
GALCTNLtex,b1377,0.011939382653780061,4.790694840363882,2.384836888880507
GALCTNLtex,b1377,0.011939382653780061,4.790694840363882,2.384836888880507
MALDtex,b1377,0.011939382653780061,10.661147651448903,5.792305287796421
MALDtex,b1377,0.011939382653780061,10.661147651448903,5.792305287796421
OROTtex,b1377,0.011939382653780061,14.66431847853842,3.968151391187914
OROTtex,b1377,0.011939382653780061,14.66431847853842,3.968151391187914
5DGLCNtex,b1377,0.011939382653780061,41.40945269139511,17.33886566029368
5DGLCNtex,b1377,0.011939382653780061,41.40945269139511,17.33886566029368
PPAtex,b1377,0.011939382653780061,,
PSCLYStex,b1377,0.011939382653780061,56.286362668347195,51.626567283341224
PSCLYStex,b1377,0.011939382653780061,56.286362668347195,51.626567283341224
THYMtex,b1377,0.011939382653780061,3.6603891454235664,2.004959934549335
THYMtex,b1377,0.011939382653780061,3.6603891454235664,2.004959934549335
MINCYCtex,b1377,0.011939382653780061,3.6431457737422877,2.1206772901458364
MINCYCtex,b1377,0.011939382653780061,3.6431457737422877,2.1206772901458364
DOXRBCNtex,b1377,0.011939382653780061,0.4551363229475441,0.2665663578214834
DOXRBCNtex,b1377,0.011939382653780061,0.4551363229475441,0.2665663578214834
CMtex,b1377,0.011939382653780061,5.0124296060648765,5.2599021721204515
CMtex,b1377,0.011939382653780061,5.0124296060648765,5.2599021721204515
LALALGLUtex,b1377,0.011939382653780061,5.289950057073551,2.8049497700502073
LALALGLUtex,b1377,0.011939382653780061,5.289950057073551,2.8049497700502073
5MTRtex,b1377,0.011939382653780061,3.6665349649386116,1.0053516433812562
5MTRtex,b1377,0.011939382653780061,3.6665349649386116,1.0053516433812562
LALADGLUtex,b1377,0.011939382653780061,5.289950057073551,2.8049497700502073
LALADGLUtex,b1377,0.011939382653780061,5.289950057073551,2.8049497700502073
3HPPtex,b1377,0.011939382653780061,6.27319358374112,3.136012537168568
3HPPtex,b1377,0.011939382653780061,6.27319358374112,3.136012537168568
FUSAtex,b1377,0.011939382653780061,12.735530324017432,7.500960825799063
FUSAtex,b1377,0.011939382653780061,12.735530324017432,7.500960825799063
QUIN2tex,b1377,0.011939382653780061,27.178887367989724,13.884291007413573
QUIN2tex,b1377,0.011939382653780061,27.178887367989724,13.884291007413573
SELtex,b1377,0.011939382653780061,18.32373278060223,11.773642418749942
SELtex,b1377,0.011939382653780061,18.32373278060223,11.773642418749942
MEOHtex,b1377,0.011939382653780061,5.582560529463673,3.272100277247873
MEOHtex,b1377,0.011939382653780061,5.582560529463673,3.272100277247873
TTRCYCtex,b1377,0.011939382653780061,15.234938731497488,7.9322546680051875
TTRCYCtex,b1377,0.011939382653780061,15.234938731497488,7.9322546680051875
SLNTtex,b1377,0.011939382653780061,15.637054764901928,5.453665599515207
SLNTtex,b1377,0.011939382653780061,15.637054764901928,5.453665599515207
TARTRDtex,b1377,0.011939382653780061,8.527319172451481,4.618700037356611
TARTRDtex,b1377,0.011939382653780061,8.527319172451481,4.618700037356611
BTNtex,b1377,0.011939382653780061,4.00539498974479,2.8179757876615197
BTNtex,b1377,0.011939382653780061,4.00539498974479,2.8179757876615197
ARBTtex,b1377,0.011939382653780061,20.474365023532872,10.416054627104574
PYDXtex,b1377,0.011939382653780061,6.479380707318643,2.271836448887604
PYDXtex,b1377,0.011939382653780061,6.479380707318643,2.271836448887604
PYDXNtex,b1377,0.011939382653780061,2.009582148423984,1.4099087006390387
PYDXNtex,b1377,0.011939382653780061,2.009582148423984,1.4099087006390387
PYDAMtex,b1377,0.011939382653780061,1.7377572917357185,0.8062445128963126
PYDAMtex,b1377,0.011939382653780061,1.7377572917357185,0.8062445128963126
CHTBStex,b1377,0.011939382653780061,,
CRNDtex,b1377,0.011939382653780061,11.707941266372234,6.575922441666027
CRNDtex,b1377,0.011939382653780061,11.707941266372234,6.575922441666027
DXYLONtex,b1377,0.011939382653780061,,
PSURItex,b1377,0.011939382653780061,,
FMNtex,b1377,0.011939382653780061,7.052916320151525,3.294868000541848
FMNtex,b1377,0.011939382653780061,7.052916320151525,3.294868000541848
CLBtex,b1377,0.011939382653780061,24.79719878452493,10.685660657812795
CLBtex,b1377,0.011939382653780061,24.79719878452493,10.685660657812795
FADtex,b1377,0.011939382653780061,10.615097498330343,10.261314806563092
FADtex,b1377,0.011939382653780061,10.615097498330343,10.261314806563092
2DGLCtex,b1377,0.011939382653780061,,
URATEtex,b1377,0.011939382653780061,15.794897738007043,6.261390042551255
URATEtex,b1377,0.011939382653780061,15.794897738007043,6.261390042551255
Ftex,b1377,0.011939382653780061,3.272375012244683,1.4240036390486737
Ftex,b1377,0.011939382653780061,3.272375012244683,1.4240036390486737
CYSItex,b1377,0.011939382653780061,6.976040633359216,3.414747163745677
CYSItex,b1377,0.011939382653780061,6.976040633359216,3.414747163745677
CS1tex,b1377,0.011939382653780061,5.476181302959729,2.7689133076793677
CS1tex,b1377,0.011939382653780061,5.476181302959729,2.7689133076793677
MEPNtex,b1377,0.011939382653780061,7.593615375264099,3.077224806648973
MEPNtex,b1377,0.011939382653780061,7.593615375264099,3.077224806648973
4ABZGLUtex,b1377,0.011939382653780061,,
METGLCURtex,b1377,0.011939382653780061,,
AI2tex,b1377,0.011939382653780061,4.237050747478863,1.8007220291398987
AI2tex,b1377,0.011939382653780061,4.237050747478863,1.8007220291398987
PDH,b0115,0.011359078133338172,2.2091078272158367,0.7069997767835609
PDH,b0115,0.011359078133338172,3.0962335412079756,1.4804901231880896
PDH,b0115,0.011359078133338172,12.064756321011187,7.228251794461625
GLYCL,b0116,0.008711177106849939,2.418053622198601,1.3043127186615666
GLYCL,b0116,0.008711177106849939,5.178762395928607,3.403693348872752
GLYCL,b0116,0.008711177106849939,5.178762395928607,3.403693348872752
GLYCL,b0116,0.008711177106849939,5.178762395928607,3.403693348872752
GLYCL,b0116,0.008711177106849939,2.436771014766367,0.8899948454619124
AKGDH,b0116,0.008711177106849939,28.593821541520406,15.66088191495923
AKGDH,b0116,0.008711177106849939,5.928516992651593,1.5479277312643545
AKGDH,b0116,0.008711177106849939,5.928516992651593,1.5479277312643545
AKGDH,b0116,0.008711177106849939,5.178762395928607,3.403693348872752
AKGDH,b0116,0.008711177106849939,5.178762395928607,3.403693348872752
AKGDH,b0116,0.008711177106849939,5.178762395928607,3.403693348872752
PDH,b0116,0.008711177106849939,5.928516992651593,1.5479277312643545
PDH,b0116,0.008711177106849939,5.928516992651593,1.5479277312643545
PDH,b0116,0.008711177106849939,5.178762395928607,3.403693348872752
PDH,b0116,0.008711177106849939,5.178762395928607,3.403693348872752
PDH,b0116,0.008711177106849939,5.178762395928607,3.403693348872752
PDH,b0116,0.008711177106849939,10.124879827916327,4.747137099727175
GALt2pp,b2943,0.0046913225473225895,13.500691400819466,7.398225888693856
GALt2pp,b2943,0.0046913225473225895,8.521133280142061,5.579540190638559
GALt2pp,b2943,0.0046913225473225895,8.521133280142061,5.579540190638559
GLCt2pp,b2943,0.0046913225473225895,10.938724811495184,9.223396215503369
GLCt2pp,b2943,0.0046913225473225895,8.521133280142061,5.579540190638559
GLCt2pp,b2943,0.0046913225473225895,8.521133280142061,5.579540190638559
PYK,b1854,0.004597751678460948,12.309602825492153,7.533456417558905
PYK,b1854,0.004597751678460948,6.3241358325014785,2.2580172654821142
PYK,b1854,0.004597751678460948,6.3241358325014785,2.2580172654821142
PYK,b1854,0.004597751678460948,6.3241358325014785,2.2580172654821142
PYK,b1854,0.004597751678460948,6.3241358325014785,2.2580172654821142
PYK,b1854,0.004597751678460948,6.3241358325014785,2.2580172654821142
PYK,b1854,0.004597751678460948,5.479828680900604,2.788826488454936
PYK,b1854,0.004597751678460948,5.479828680900604,2.788826488454936
PYK,b1854,0.004597751678460948,5.479828680900604,2.788826488454936
PYK,b1854,0.004597751678460948,5.479828680900604,2.788826488454936
PYK,b1854,0.004597751678460948,5.479828680900604,2.788826488454936
PYK2,b1854,0.004597751678460948,6.3241358325014785,2.2580172654821142
PYK2,b1854,0.004597751678460948,6.3241358325014785,2.2580172654821142
PYK2,b1854,0.004597751678460948,6.3241358325014785,2.2580172654821142
PYK2,b1854,0.004597751678460948,6.3241358325014785,2.2580172654821142
PYK2,b1854,0.004597751678460948,6.3241358325014785,2.2580172654821142
PYK2,b1854,0.004597751678460948,5.479828680900604,2.788826488454936
PYK2,b1854,0.004597751678460948,5.479828680900604,2.788826488454936
PYK2,b1854,0.004597751678460948,5.479828680900604,2.788826488454936
PYK2,b1854,0.004597751678460948,5.479828680900604,2.788826488454936
PYK2,b1854,0.004597751678460948,5.479828680900604,2.788826488454936
PYK2,b1854,0.004597751678460948,8.462087139468533,4.36688514871941
PYK3,b1854,0.004597751678460948,5.534491359394793,3.989529850514688
PYK3,b1854,0.004597751678460948,6.3241358325014785,2.2580172654821142
PYK3,b1854,0.004597751678460948,6.3241358325014785,2.2580172654821142
PYK3,b1854,0.004597751678460948,6.3241358325014785,2.2580172654821142
PYK3,b1854,0.004597751678460948,6.3241358325014785,2.2580172654821142
PYK3,b1854,0.004597751678460948,6.3241358325014785,2.2580172654821142
PYK3,b1854,0.004597751678460948,5.479828680900604,2.788826488454936
PYK3,b1854,0.004597751678460948,5.479828680900604,2.788826488454936
PYK3,b1854,0.004597751678460948,5.479828680900604,2.788826488454936
PYK3,b1854,0.004597751678460948,5.479828680900604,2.788826488454936
PYK3,b1854,0.004597751678460948,5.479828680900604,2.788826488454936
PYK4,b1854,0.004597751678460948,6.0077572349810415,4.12916856920063
PYK4,b1854,0.004597751678460948,6.3241358325014785,2.2580172654821142
PYK4,b1854,0.004597751678460948,6.3241358325014785,2.2580172654821142
PYK4,b1854,0.004597751678460948,6.3241358325014785,2.2580172654821142
PYK4,b1854,0.004597751678460948,6.3241358325014785,2.2580172654821142
PYK4,b1854,0.004597751678460948,6.3241358325014785,2.2580172654821142
PYK4,b1854,0.004597751678460948,5.479828680900604,2.788826488454936
PYK4,b1854,0.004597751678460948,5.479828680900604,2.788826488454936
PYK4,b1854,0.004597751678460948,5.479828680900604,2.788826488454936
PYK4,b1854,0.004597751678460948,5.479828680900604,2.788826488454936
PYK4,b1854,0.004597751678460948,5.479828680900604,2.788826488454936
PYK6,b1854,0.004597751678460948,4.834534180373483,2.4966442838328025
PYK6,b1854,0.004597751678460948,6.3241358325014785,2.2580172654821142
PYK6,b1854,0.004597751678460948,6.3241358325014785,2.2580172654821142
PYK6,b1854,0.004597751678460948,6.3241358325014785,2.2580172654821142
PYK6,b1854,0.004597751678460948,6.3241358325014785,2.2580172654821142
PYK6,b1854,0.004597751678460948,6.3241358325014785,2.2580172654821142
PYK6,b1854,0.004597751678460948,5.479828680900604,2.788826488454936
PYK6,b1854,0.004597751678460948,5.479828680900604,2.788826488454936
PYK6,b1854,0.004597751678460948,5.479828680900604,2.788826488454936
PYK6,b1854,0.004597751678460948,5.479828680900604,2.788826488454936
PYK6,b1854,0.004597751678460948,5.479828680900604,2.788826488454936
NADHPO,b0606,0.004255227326416072,8.076765995943138,6.189391968872806
NADHPO,b0606,0.004255227326416072,9.13322345934564,5.0357346006988495
NADHPO,b0606,0.004255227326416072,17.310366532424453,8.856112084436269
GAPD,b1779,0.003999616246375812,5.8861847508401315,6.964355458282802
GAPD,b1779,0.003999616246375812,5.233053849505634,3.32913274633716
GAPD,b1779,0.003999616246375812,5.233053849505634,3.32913274633716
GAPD,b1779,0.003999616246375812,6.917924805436785,2.006004856087016
E4PD,b1779,0.003999616246375812,4.656511782446253,3.5333957823742677
E4PD,b1779,0.003999616246375812,5.978916691305919,3.7950608063789177
E4PD,b1779,0.003999616246375812,5.978916691305919,3.7950608063789177
E4PD,b1779,0.003999616246375812,5.978916691305919,3.7950608063789177
E4PD,b1779,0.003999616246375812,5.978916691305919,3.7950608063789177
E4PD,b1779,0.003999616246375812,5.978916691305919,3.7950608063789177
E4PD,b1779,0.003999616246375812,5.233053849505634,3.32913274633716
E4PD,b1779,0.003999616246375812,5.233053849505634,3.32913274633716
NADPHHR,b1779,0.003999616246375812,5.978916691305919,3.7950608063789177
NADPHHR,b1779,0.003999616246375812,5.978916691305919,3.7950608063789177
NADPHHR,b1779,0.003999616246375812,5.978916691305919,3.7950608063789177
NADPHHR,b1779,0.003999616246375812,5.978916691305919,3.7950608063789177
NADPHHR,b1779,0.003999616246375812,5.978916691305919,3.7950608063789177
NADPHHR,b1779,0.003999616246375812,29.968275807460692,16.318029698945743
NADPHHR,b1779,0.003999616246375812,29.968275807460692,16.318029698945743
NADPHHS,b1779,0.003999616246375812,5.978916691305919,3.7950608063789177
NADPHHS,b1779,0.003999616246375812,5.978916691305919,3.7950608063789177
NADPHHS,b1779,0.003999616246375812,5.978916691305919,3.7950608063789177
NADPHHS,b1779,0.003999616246375812,5.978916691305919,3.7950608063789177
NADPHHS,b1779,0.003999616246375812,5.978916691305919,3.7950608063789177
NADPHHS,b1779,0.003999616246375812,29.968275807460692,16.318029698945743
NADPHHS,b1779,0.003999616246375812,29.968275807460692,16.318029698945743
NADHHS,b1779,0.003999616246375812,5.978916691305919,3.7950608063789177
NADHHS,b1779,0.003999616246375812,5.978916691305919,3.7950608063789177
NADHHS,b1779,0.003999616246375812,5.978916691305919,3.7950608063789177
NADHHS,b1779,0.003999616246375812,5.978916691305919,3.7950608063789177
NADHHS,b1779,0.003999616246375812,5.978916691305919,3.7950608063789177
NADHHS,b1779,0.003999616246375812,14.005774831808731,5.3538234888815195
NADHHS,b1779,0.003999616246375812,14.005774831808731,5.3538234888815195
NADHHS,b1779,0.003999616246375812,14.005774831808731,5.3538234888815195
NADHHS,b1779,0.003999616246375812,14.005774831808731,5.3538234888815195
NADHHR,b1779,0.003999616246375812,5.978916691305919,3.7950608063789177
NADHHR,b1779,0.003999616246375812,5.978916691305919,3.7950608063789177
NADHHR,b1779,0.003999616246375812,5.978916691305919,3.7950608063789177
NADHHR,b1779,0.003999616246375812,5.978916691305919,3.7950608063789177
NADHHR,b1779,0.003999616246375812,5.978916691305919,3.7950608063789177
NADHHR,b1779,0.003999616246375812,14.005774831808731,5.3538234888815195
NADHHR,b1779,0.003999616246375812,14.005774831808731,5.3538234888815195
NADHHR,b1779,0.003999616246375812,14.005774831808731,5.3538234888815195
NADHHR,b1779,0.003999616246375812,14.005774831808731,5.3538234888815195
PGL,b0767,0.0036249861423831345,3.80207738639907,1.4882672409540263
PGL,b0767,0.0036249861423831345,7.814239510894294,3.2333286575197304
CYTBDpp,b0979,0.002708061383929452,11.229973802345471,7.457782064713435
CYTBDpp,b0979,0.002708061383929452,11.229973802345471,7.457782064713435
CYTBDpp,b0979,0.002708061383929452,6.468880056473194,4.135606065366616
CYTBDpp,b0979,0.002708061383929452,6.468880056473194,4.135606065366616
CYTBDpp,b0979,0.002708061383929452,5.039127620079187,4.817243843754348
CYTBD2pp,b0979,0.002708061383929452,11.229973802345471,7.457782064713435
CYTBD2pp,b0979,0.002708061383929452,11.229973802345471,7.457782064713435
CYTBD2pp,b0979,0.002708061383929452,3.6958884055993066,2.9239622340945437
CYTBD2pp,b0979,0.002708061383929452,6.468880056473194,4.135606065366616
CYTBD2pp,b0979,0.002708061383929452,6.468880056473194,4.135606065366616
PTAr,b2458,0.002054751296995663,24.846711605104666,17.287642588804175
PTAr,b2458,0.002054751296995663,26.46320933462142,14.342182327899417
CYTBDpp,b0978,0.0014930272920010634,39.81832074605451,38.22090485380104
CYTBDpp,b0978,0.0014930272920010634,39.81832074605451,38.22090485380104
CYTBDpp,b0978,0.0014930272920010634,25.440749212731394,25.263569450116883
CYTBDpp,b0978,0.0014930272920010634,25.440749212731394,25.263569450116883
CYTBDpp,b0978,0.0014930272920010634,14.973871868964341,15.00555315969036
CYTBD2pp,b0978,0.0014930272920010634,39.81832074605451,38.22090485380104
CYTBD2pp,b0978,0.0014930272920010634,39.81832074605451,38.22090485380104
CYTBD2pp,b0978,0.0014930272920010634,10.617019404747268,6.335358818908139
CYTBD2pp,b0978,0.0014930272920010634,25.440749212731394,25.263569450116883
CYTBD2pp,b0978,0.0014930272920010634,25.440749212731394,25.263569450116883
ENO,b2779,0.000892355233641206,39.51012302793309,38.343868778328435
HEX1,b2388,0.0008771093802382848,16.863749442133624,20.440255466293824
HEX1,b2388,0.0008771093802382848,31.0410107077534,7.965240820273888
G6PDH2r,b1852,0.0007699567050947204,49.49225088079128,42.59717052465998
G6PDH2r,b1852,0.0007699567050947204,56.44410773115921,52.53862179541614
NADHPO,b0605,0.0003322658277610964,67.62030642577926,25.748680200860097
NADHPO,b0605,0.0003322658277610964,50.22831131585163,20.50102286934918
NADHPO,b0605,0.0003322658277610964,146.5490256090015,195.28722965252015
KARA1,b3774,0.0002786989489067878,0.19244733887803722,0.3640834601907142
KARA1,b3774,0.0002786989489067878,0.1432397506392523,0.3114753111999098
KARA1,b3774,0.0002786989489067878,0.1432397506392523,0.3114753111999098
KARA2,b3774,0.0002786989489067878,1.013493753251695,0.4990870988040762
KARA2,b3774,0.0002786989489067878,0.6104216470660622,0.506056322723067
KARA2,b3774,0.0002786989489067878,0.6104216470660622,0.506056322723067
KARA2,b3774,0.0002786989489067878,0.6104216470660622,0.506056322723067
KARA2,b3774,0.0002786989489067878,0.21840466773941683,0.17533545684001323
KARA2,b3774,0.0002786989489067878,0.21840466773941683,0.17533545684001323
KARA2,b3774,0.0002786989489067878,0.21840466773941683,0.17533545684001323
DPR,b3774,0.0002786989489067878,0.6080001743124976,0.44353840844595777
DPR,b3774,0.0002786989489067878,0.6104216470660622,0.506056322723067
DPR,b3774,0.0002786989489067878,0.6104216470660622,0.506056322723067
DPR,b3774,0.0002786989489067878,0.6104216470660622,0.506056322723067
DPR,b3774,0.0002786989489067878,0.21840466773941683,0.17533545684001323
DPR,b3774,0.0002786989489067878,0.21840466773941683,0.17533545684001323
DPR,b3774,0.0002786989489067878,0.21840466773941683,0.17533545684001323
ECOAH4,b2341,0.00026740398796122795,4.233010799106918,2.165430139925113
ECOAH4,b2341,0.00026740398796122795,4.233010799106918,2.165430139925113
ECOAH6,b2341,0.00026740398796122795,4.233010799106918,2.165430139925113
ECOAH6,b2341,0.00026740398796122795,4.233010799106918,2.165430139925113
HACD5,b2341,0.00026740398796122795,6.147350252998474,3.9994625931193806
HACD5,b2341,0.00026740398796122795,6.453932610987053,2.5756630704967654
HACD5,b2341,0.00026740398796122795,6.453932610987053,2.5756630704967654
HACD5,b2341,0.00026740398796122795,6.453932610987053,2.5756630704967654
HACD5,b2341,0.00026740398796122795,6.453932610987053,2.5756630704967654
HACD5,b2341,0.00026740398796122795,6.453932610987053,2.5756630704967654
HACD5,b2341,0.00026740398796122795,6.453932610987053,2.5756630704967654
HACD5,b2341,0.00026740398796122795,6.453932610987053,2.5756630704967654
HACD5,b2341,0.00026740398796122795,6.453932610987053,2.5756630704967654
HACD5,b2341,0.00026740398796122795,5.855178808625309,3.5064059442284448
HACD5,b2341,0.00026740398796122795,5.855178808625309,3.5064059442284448
HACD5,b2341,0.00026740398796122795,5.855178808625309,3.5064059442284448
HACD5,b2341,0.00026740398796122795,5.855178808625309,3.5064059442284448
HACD5,b2341,0.00026740398796122795,5.855178808625309,3.5064059442284448
HACD5,b2341,0.00026740398796122795,5.855178808625309,3.5064059442284448
HACD5,b2341,0.00026740398796122795,5.855178808625309,3.5064059442284448
HACD5,b2341,0.00026740398796122795,5.855178808625309,3.5064059442284448
HACD6,b2341,0.00026740398796122795,6.147350252998474,3.9994625931193806
HACD6,b2341,0.00026740398796122795,6.453932610987053,2.5756630704967654
HACD6,b2341,0.00026740398796122795,6.453932610987053,2.5756630704967654
HACD6,b2341,0.00026740398796122795,6.453932610987053,2.5756630704967654
HACD6,b2341,0.00026740398796122795,6.453932610987053,2.5756630704967654
HACD6,b2341,0.00026740398796122795,6.453932610987053,2.5756630704967654
HACD6,b2341,0.00026740398796122795,6.453932610987053,2.5756630704967654
HACD6,b2341,0.00026740398796122795,6.453932610987053,2.5756630704967654
HACD6,b2341,0.00026740398796122795,6.453932610987053,2.5756630704967654
HACD6,b2341,0.00026740398796122795,5.855178808625309,3.5064059442284448
HACD6,b2341,0.00026740398796122795,5.855178808625309,3.5064059442284448
HACD6,b2341,0.00026740398796122795,5.855178808625309,3.5064059442284448
HACD6,b2341,0.00026740398796122795,5.855178808625309,3.5064059442284448
HACD6,b2341,0.00026740398796122795,5.855178808625309,3.5064059442284448
HACD6,b2341,0.00026740398796122795,5.855178808625309,3.5064059442284448
HACD6,b2341,0.00026740398796122795,5.855178808625309,3.5064059442284448
HACD6,b2341,0.00026740398796122795,5.855178808625309,3.5064059442284448
ECOAH1,b2341,0.00026740398796122795,5.949871930228377,3.803268452355175
ECOAH1,b2341,0.00026740398796122795,5.949871930228377,3.803268452355175
